Project Title : 1000_900_600 
Material : HSLA steel 
Informations :  
Date : 26/02/2025 
Type test : Tension / Compression 
Control Mod : Manual 
Section : Rectangular 
Width(mm) : 2.700000 
Total Length(mm) : 18.150000 
Gauge Length(mm) : 6.300000 
Thickness(mm) : 0.730000 
====================================================================================================
Time (s) 	Speed (µm/s) 	Traverse Speed (µm/s) 	Displacement (µm) 	Force (N) 	Real Speed (µm/s) 	Cal. Force (V) 	Stress (Mpa) 	Elongation (%) 	Speed Controller Input Voltage (V) 	
134.800000 	5.000000 	5.000000 	158.300000 	1535.233203 	4.979784 	3.715518 	778.910808 	2.512698 	1.377600 	
134.900000 	5.000000 	5.000000 	158.480000 	1535.628003 	4.977100 	3.715847 	779.111113 	2.515556 	1.377600 	
135.000000 	5.000000 	5.000000 	158.680000 	1535.785923 	4.975758 	3.715978 	779.191234 	2.518730 	1.377600 	
135.100000 	5.000000 	5.000000 	158.880000 	1535.904362 	4.975907 	3.716077 	779.251325 	2.521905 	1.377600 	
135.200000 	5.000000 	5.000000 	159.060000 	1536.190592 	4.973819 	3.716315 	779.396546 	2.524762 	1.377600 	
135.300000 	5.000000 	5.000000 	159.260000 	1536.299162 	4.979784 	3.716406 	779.451630 	2.527937 	1.377600 	
135.400000 	5.000000 	5.000000 	159.480000 	1536.536041 	4.973894 	3.716603 	779.571812 	2.531429 	1.377600 	
135.500000 	5.000000 	5.000000 	159.660000 	1536.753181 	4.977025 	3.716784 	779.681979 	2.534286 	1.377600 	
135.600000 	5.000000 	5.000000 	159.880000 	1536.733441 	4.972850 	3.716767 	779.671964 	2.537778 	1.377600 	
135.700000 	5.000000 	5.000000 	160.060000 	1537.118370 	4.970464 	3.717088 	779.867260 	2.540635 	1.377600 	
135.800000 	5.000000 	5.000000 	160.240000 	1537.335510 	4.975683 	3.717268 	779.977428 	2.543492 	1.377600 	
135.900000 	5.000000 	5.000000 	160.440000 	1537.848749 	4.972403 	3.717696 	780.237823 	2.546667 	1.377600 	
136.000000 	5.000000 	5.000000 	160.640000 	1538.460688 	4.980306 	3.718205 	780.548294 	2.549841 	1.377600 	
136.100000 	5.000000 	5.000000 	160.860000 	1538.983797 	4.976131 	3.718640 	780.813697 	2.553333 	1.377600 	
136.200000 	5.000000 	5.000000 	161.060000 	1539.487167 	4.974938 	3.719060 	781.069085 	2.556508 	1.377600 	
136.300000 	5.000000 	5.000000 	161.240000 	1539.832616 	4.976802 	3.719347 	781.244351 	2.559365 	1.377600 	
136.400000 	5.000000 	5.000000 	161.440000 	1540.335985 	4.976131 	3.719766 	781.499739 	2.562540 	1.377600 	
136.500000 	5.000000 	5.000000 	161.620000 	1540.533385 	4.979560 	3.719930 	781.599891 	2.565397 	1.377600 	
136.600000 	5.000000 	5.000000 	161.800000 	1540.839354 	4.977622 	3.720185 	781.755127 	2.568254 	1.377600 	
136.700000 	5.000000 	5.000000 	161.980000 	1541.184804 	4.982393 	3.720473 	781.930393 	2.571111 	1.377600 	
136.800000 	5.000000 	5.000000 	162.180000 	1541.234154 	4.977025 	3.720514 	781.955431 	2.574286 	1.377600 	
136.900000 	5.000000 	5.000000 	162.340000 	1541.500643 	4.973894 	3.720736 	782.090636 	2.576825 	1.377600 	
137.000000 	5.000000 	5.000000 	162.560000 	1541.707913 	4.976578 	3.720908 	782.195796 	2.580317 	1.377600 	
137.100000 	5.000000 	5.000000 	162.760000 	1541.875703 	4.968377 	3.721048 	782.280925 	2.583492 	1.377600 	
137.200000 	5.000000 	5.000000 	162.940000 	1542.240892 	4.971434 	3.721352 	782.466206 	2.586349 	1.377600 	
137.300000 	5.000000 	5.000000 	163.140000 	1542.724521 	4.973596 	3.721755 	782.711579 	2.589524 	1.377600 	
137.400000 	5.000000 	5.000000 	163.340000 	1543.069971 	4.975087 	3.722042 	782.886845 	2.592698 	1.377600 	
137.500000 	5.000000 	5.000000 	163.540000 	1543.356200 	4.979486 	3.722280 	783.032065 	2.595873 	1.377600 	
137.600000 	5.000000 	5.000000 	163.740000 	1543.563470 	4.980455 	3.722453 	783.137225 	2.599048 	1.377600 	
137.700000 	5.000000 	5.000000 	163.940000 	1543.632560 	4.981349 	3.722510 	783.172278 	2.602222 	1.377600 	
137.800000 	5.000000 	5.000000 	164.120000 	1543.573340 	4.979784 	3.722461 	783.142232 	2.605079 	1.377600 	
137.900000 	5.000000 	5.000000 	164.320000 	1543.780610 	4.979411 	3.722634 	783.247392 	2.608254 	1.377600 	
138.000000 	5.000000 	5.000000 	164.500000 	1543.869439 	4.977994 	3.722708 	783.292460 	2.611111 	1.377600 	
138.100000 	5.000000 	5.000000 	164.700000 	1544.007619 	4.976205 	3.722823 	783.362567 	2.614286 	1.377600 	
138.200000 	5.000000 	5.000000 	164.900000 	1544.639298 	4.979113 	3.723349 	783.683053 	2.617460 	1.377600 	
138.300000 	5.000000 	5.000000 	165.100000 	1544.866308 	4.973148 	3.723538 	783.798228 	2.620635 	1.377600 	
138.400000 	5.000000 	5.000000 	165.280000 	1545.172277 	4.974341 	3.723792 	783.953464 	2.623492 	1.377600 	
138.500000 	5.000000 	5.000000 	165.480000 	1545.458507 	4.977994 	3.724031 	784.098684 	2.626667 	1.377600 	
138.600000 	5.000000 	5.000000 	165.680000 	1545.310457 	4.975236 	3.723907 	784.023570 	2.629841 	1.377600 	
138.700000 	5.000000 	5.000000 	165.880000 	1545.468377 	4.979336 	3.724039 	784.103692 	2.633016 	1.377600 	
138.800000 	5.000000 	5.000000 	166.080000 	1545.448637 	4.977100 	3.724022 	784.093677 	2.636190 	1.377600 	
138.900000 	5.000000 	5.000000 	166.260000 	1545.606557 	4.976205 	3.724154 	784.173798 	2.639048 	1.377600 	
139.000000 	5.000000 	5.000000 	166.500000 	1545.991486 	4.972776 	3.724474 	784.369095 	2.642857 	1.377600 	
139.100000 	5.000000 	5.000000 	166.680000 	1546.139536 	4.973148 	3.724597 	784.444209 	2.645714 	1.377600 	
139.200000 	5.000000 	5.000000 	166.900000 	1546.415895 	4.974192 	3.724828 	784.584422 	2.649206 	1.377600 	
139.300000 	5.000000 	5.000000 	167.080000 	1546.682385 	4.971284 	3.725049 	784.719627 	2.652063 	1.377600 	
139.400000 	5.000000 	5.000000 	167.300000 	1546.761345 	4.976951 	3.725115 	784.759688 	2.655556 	1.377600 	
139.500000 	5.000000 	5.000000 	167.500000 	1547.442374 	4.977398 	3.725682 	785.105212 	2.658730 	1.377600 	
139.600000 	5.000000 	5.000000 	167.680000 	1547.886523 	4.980828 	3.726052 	785.330555 	2.661587 	1.377600 	
139.700000 	5.000000 	5.000000 	167.880000 	1548.182622 	4.981275 	3.726298 	785.480783 	2.664762 	1.377600 	
139.800000 	5.000000 	5.000000 	168.060000 	1548.547812 	4.985599 	3.726602 	785.666064 	2.667619 	1.377600 	
139.900000 	5.000000 	5.000000 	168.240000 	1548.429372 	4.985450 	3.726504 	785.605973 	2.670476 	1.377600 	
140.000000 	5.000000 	5.000000 	168.440000 	1548.399762 	4.979411 	3.726479 	785.590950 	2.673651 	1.377600 	
140.100000 	5.000000 	5.000000 	168.640000 	1548.547812 	4.981424 	3.726602 	785.666064 	2.676825 	1.377600 	
140.200000 	5.000000 	5.000000 	168.820000 	1548.528072 	4.973670 	3.726586 	785.656049 	2.679683 	1.377600 	
140.300000 	5.000000 	5.000000 	169.020000 	1548.843911 	4.976727 	3.726849 	785.816292 	2.682857 	1.377600 	
140.400000 	5.000000 	5.000000 	169.200000 	1549.140011 	4.977025 	3.727095 	785.966520 	2.685714 	1.377600 	
140.500000 	5.000000 	5.000000 	169.400000 	1549.445980 	4.978889 	3.727350 	786.121756 	2.688889 	1.377600 	
140.600000 	5.000000 	5.000000 	169.600000 	1549.692730 	4.978218 	3.727555 	786.246946 	2.692063 	1.377600 	
140.700000 	5.000000 	5.000000 	169.780000 	1549.998699 	4.976652 	3.727810 	786.402181 	2.694921 	1.377600 	
140.800000 	5.000000 	5.000000 	169.960000 	1550.413239 	4.979635 	3.728155 	786.612501 	2.697778 	1.377600 	
140.900000 	5.000000 	5.000000 	170.180000 	1550.413239 	4.974490 	3.728155 	786.612501 	2.701270 	1.377600 	
141.000000 	5.000000 	5.000000 	170.360000 	1550.758688 	4.979411 	3.728443 	786.787767 	2.704127 	1.377600 	
141.100000 	5.000000 	5.000000 	170.560000 	1550.758688 	4.976802 	3.728443 	786.787767 	2.707302 	1.377600 	
141.200000 	5.000000 	5.000000 	170.760000 	1551.074528 	4.979635 	3.728706 	786.948010 	2.710476 	1.377600 	
141.300000 	5.000000 	5.000000 	170.980000 	1551.222577 	4.977323 	3.728829 	787.023124 	2.713968 	1.377600 	
141.400000 	5.000000 	5.000000 	171.160000 	1551.518677 	4.978218 	3.729076 	787.173352 	2.716825 	1.377600 	
141.500000 	5.000000 	5.000000 	171.340000 	1551.656857 	4.978367 	3.729191 	787.243459 	2.719683 	1.377600 	
141.600000 	5.000000 	5.000000 	171.540000 	1551.479197 	4.971955 	3.729043 	787.153322 	2.722857 	1.377600 	
141.700000 	5.000000 	5.000000 	171.720000 	1551.982566 	4.979486 	3.729462 	787.408709 	2.725714 	1.377600 	
141.800000 	5.000000 	5.000000 	171.900000 	1551.962826 	4.975161 	3.729445 	787.398694 	2.728571 	1.377600 	
141.900000 	5.000000 	5.000000 	172.080000 	1551.883866 	4.975385 	3.729380 	787.358633 	2.731429 	1.377600 	
142.000000 	5.000000 	5.000000 	172.260000 	1552.130616 	4.975832 	3.729585 	787.483823 	2.734286 	1.377600 	
142.100000 	5.000000 	5.000000 	172.440000 	1551.893736 	4.969868 	3.729388 	787.363641 	2.737143 	1.377600 	
142.200000 	5.000000 	5.000000 	172.640000 	1552.130616 	4.971583 	3.729585 	787.483823 	2.740317 	1.377600 	
142.300000 	5.000000 	5.000000 	172.840000 	1552.564895 	4.971806 	3.729946 	787.704158 	2.743492 	1.377600 	
142.400000 	5.000000 	5.000000 	173.040000 	1552.703075 	4.976876 	3.730062 	787.774264 	2.746667 	1.377600 	
142.500000 	5.000000 	5.000000 	173.240000 	1553.117614 	4.979784 	3.730407 	787.984584 	2.749841 	1.377600 	
142.600000 	5.000000 	5.000000 	173.440000 	1553.127484 	4.982915 	3.730415 	787.989591 	2.753016 	1.377600 	
142.700000 	5.000000 	5.000000 	173.620000 	1553.403844 	4.984630 	3.730645 	788.129804 	2.755873 	1.377600 	
142.800000 	5.000000 	5.000000 	173.820000 	1553.611114 	4.980380 	3.730817 	788.234964 	2.759048 	1.377600 	
142.900000 	5.000000 	5.000000 	174.020000 	1553.828253 	4.983735 	3.730998 	788.345131 	2.762222 	1.377600 	
143.000000 	5.000000 	5.000000 	174.220000 	1554.203313 	4.982542 	3.731310 	788.535420 	2.765397 	1.377600 	
143.100000 	5.000000 	5.000000 	174.440000 	1554.302012 	4.982095 	3.731393 	788.585496 	2.768889 	1.377600 	
143.200000 	5.000000 	5.000000 	174.640000 	1554.647462 	4.981051 	3.731680 	788.760762 	2.772063 	1.377600 	
143.300000 	5.000000 	5.000000 	174.840000 	1554.667202 	4.977473 	3.731697 	788.770777 	2.775238 	1.377600 	
143.400000 	5.000000 	5.000000 	175.040000 	1554.667202 	4.971135 	3.731697 	788.770777 	2.778413 	1.377600 	
143.500000 	5.000000 	5.000000 	175.240000 	1554.963301 	4.969271 	3.731943 	788.921005 	2.781587 	1.377600 	
143.600000 	5.000000 	5.000000 	175.440000 	1555.121221 	4.970986 	3.732075 	789.001127 	2.784762 	1.377600 	
143.700000 	5.000000 	5.000000 	175.620000 	1555.328491 	4.973596 	3.732247 	789.106287 	2.787619 	1.377600 	
143.800000 	5.000000 	5.000000 	175.820000 	1555.614720 	4.976802 	3.732485 	789.251507 	2.790794 	1.377600 	
143.900000 	5.000000 	5.000000 	176.020000 	1555.446931 	4.979262 	3.732346 	789.166378 	2.793968 	1.377600 	
144.000000 	5.000000 	5.000000 	176.200000 	1555.516020 	4.982468 	3.732403 	789.201431 	2.796825 	1.377600 	
144.100000 	5.000000 	5.000000 	176.400000 	1555.644330 	4.977994 	3.732510 	789.266530 	2.800000 	1.377600 	
144.200000 	5.000000 	5.000000 	176.620000 	1555.812120 	4.979113 	3.732650 	789.351659 	2.803492 	1.377600 	
144.300000 	5.000000 	5.000000 	176.800000 	1556.266139 	4.976802 	3.733028 	789.582009 	2.806349 	1.377600 	
144.400000 	5.000000 	5.000000 	176.980000 	1556.276009 	4.971359 	3.733036 	789.587016 	2.809206 	1.377600 	
144.500000 	5.000000 	5.000000 	177.200000 	1556.542499 	4.977398 	3.733258 	789.722222 	2.812698 	1.377600 	
144.600000 	5.000000 	5.000000 	177.380000 	1556.710288 	4.976131 	3.733397 	789.807351 	2.815556 	1.377600 	
144.700000 	5.000000 	5.000000 	177.560000 	1556.878078 	4.975832 	3.733537 	789.892480 	2.818413 	1.377600 	
144.800000 	5.000000 	5.000000 	177.760000 	1557.213658 	4.978591 	3.733816 	790.062739 	2.821587 	1.377600 	
144.900000 	5.000000 	5.000000 	177.940000 	1557.095218 	4.976727 	3.733718 	790.002647 	2.824444 	1.377600 	
145.000000 	5.000000 	5.000000 	178.140000 	1557.292617 	4.972254 	3.733882 	790.102799 	2.827619 	1.377600 	
145.100000 	5.000000 	5.000000 	178.320000 	1557.243268 	4.974714 	3.733841 	790.077761 	2.830476 	1.377600 	
145.200000 	5.000000 	5.000000 	178.520000 	1557.549237 	4.976056 	3.734096 	790.232997 	2.833651 	1.377600 	
145.300000 	5.000000 	5.000000 	178.720000 	1557.845337 	4.975609 	3.734342 	790.383225 	2.836825 	1.377600 	
145.400000 	5.000000 	5.000000 	178.920000 	1557.973646 	4.977174 	3.734449 	790.448324 	2.840000 	1.377600 	
145.500000 	5.000000 	5.000000 	179.120000 	1558.101956 	4.976205 	3.734556 	790.513423 	2.843175 	1.377600 	
145.600000 	5.000000 	5.000000 	179.320000 	1558.042736 	4.979262 	3.734507 	790.483377 	2.846349 	1.377600 	
145.700000 	5.000000 	5.000000 	179.500000 	1558.240136 	4.976503 	3.734671 	790.583529 	2.849206 	1.377600 	
145.800000 	5.000000 	5.000000 	179.700000 	1558.496755 	4.978591 	3.734885 	790.713727 	2.852381 	1.377600 	
145.900000 	5.000000 	5.000000 	179.880000 	1558.733635 	4.975907 	3.735082 	790.833909 	2.855238 	1.377600 	
146.000000 	5.000000 	5.000000 	180.080000 	1558.802725 	4.975683 	3.735139 	790.868962 	2.858413 	1.377600 	
146.100000 	5.000000 	5.000000 	180.280000 	1558.960645 	4.975907 	3.735271 	790.949084 	2.861587 	1.377600 	
146.200000 	5.000000 	5.000000 	180.480000 	1559.306094 	4.979336 	3.735558 	791.124350 	2.864762 	1.377600 	
146.300000 	5.000000 	5.000000 	180.660000 	1559.503494 	4.982095 	3.735723 	791.224502 	2.867619 	1.377600 	
146.400000 	5.000000 	5.000000 	180.880000 	1559.848943 	4.979858 	3.736010 	791.399768 	2.871111 	1.377600 	
146.500000 	5.000000 	5.000000 	181.080000 	1559.858813 	4.980380 	3.736019 	791.404776 	2.874286 	1.377600 	
146.600000 	5.000000 	5.000000 	181.260000 	1559.888423 	4.978144 	3.736043 	791.419799 	2.877143 	1.377600 	
146.700000 	5.000000 	5.000000 	181.480000 	1560.214133 	4.983064 	3.736314 	791.585050 	2.880635 	1.377600 	
146.800000 	5.000000 	5.000000 	181.660000 	1560.352312 	4.981797 	3.736429 	791.655156 	2.883492 	1.377600 	
146.900000 	5.000000 	5.000000 	181.860000 	1560.905031 	4.982095 	3.736889 	791.935582 	2.886667 	1.377600 	
147.000000 	5.000000 	5.000000 	182.060000 	1561.230741 	4.980455 	3.737161 	792.100833 	2.889841 	1.377600 	
147.100000 	5.000000 	5.000000 	182.260000 	1561.546580 	4.976280 	3.737424 	792.261076 	2.893016 	1.377600 	
147.200000 	5.000000 	5.000000 	182.460000 	1561.793330 	4.976280 	3.737629 	792.386266 	2.896190 	1.377600 	
147.300000 	5.000000 	5.000000 	182.660000 	1561.842680 	4.976131 	3.737670 	792.411304 	2.899365 	1.377600 	
147.400000 	5.000000 	5.000000 	182.860000 	1561.822940 	4.976876 	3.737654 	792.401289 	2.902540 	1.377600 	
147.500000 	5.000000 	5.000000 	183.040000 	1561.852550 	4.974565 	3.737678 	792.416311 	2.905397 	1.377600 	
147.600000 	5.000000 	5.000000 	183.240000 	1562.128909 	4.977771 	3.737908 	792.556524 	2.908571 	1.377600 	
147.700000 	5.000000 	5.000000 	183.420000 	1562.099300 	4.979187 	3.737884 	792.541502 	2.911429 	1.377600 	
147.800000 	5.000000 	5.000000 	183.620000 	1562.237479 	4.977622 	3.737999 	792.611608 	2.914603 	1.377600 	
147.900000 	5.000000 	5.000000 	183.800000 	1562.178259 	4.976876 	3.737949 	792.581562 	2.917460 	1.377600 	
148.000000 	5.000000 	5.000000 	183.980000 	1562.168389 	4.972403 	3.737941 	792.576555 	2.920317 	1.377600 	
148.100000 	5.000000 	5.000000 	184.160000 	1562.642149 	4.970763 	3.738336 	792.816920 	2.923175 	1.377600 	
148.200000 	5.000000 	5.000000 	184.360000 	1562.563189 	4.972179 	3.738270 	792.776859 	2.926349 	1.377600 	
148.300000 	5.000000 	5.000000 	184.560000 	1562.800068 	4.975609 	3.738467 	792.897041 	2.929524 	1.377600 	
148.400000 	5.000000 	5.000000 	184.760000 	1562.957988 	4.972999 	3.738599 	792.977163 	2.932698 	1.377600 	
148.500000 	5.000000 	5.000000 	184.940000 	1562.760588 	4.975012 	3.738434 	792.877011 	2.935556 	1.377600 	
148.600000 	5.000000 	5.000000 	185.140000 	1562.967858 	4.976429 	3.738607 	792.982171 	2.938730 	1.377600 	
148.700000 	5.000000 	5.000000 	185.340000 	1562.957988 	4.972925 	3.738599 	792.977163 	2.941905 	1.377600 	
148.800000 	5.000000 	5.000000 	185.540000 	1562.849418 	4.978442 	3.738508 	792.922079 	2.945079 	1.377600 	
148.900000 	5.000000 	5.000000 	185.700000 	1562.898768 	4.973447 	3.738549 	792.947117 	2.947619 	1.377600 	
149.000000 	5.000000 	5.000000 	185.900000 	1563.135648 	4.971135 	3.738746 	793.067300 	2.950794 	1.377600 	
149.100000 	5.000000 	5.000000 	186.080000 	1563.066558 	4.974938 	3.738689 	793.032247 	2.953651 	1.377600 	
149.200000 	5.000000 	5.000000 	186.260000 	1563.303438 	4.975609 	3.738886 	793.152429 	2.956508 	1.377600 	
149.300000 	5.000000 	5.000000 	186.460000 	1563.500837 	4.979784 	3.739050 	793.252581 	2.959683 	1.377600 	
149.400000 	5.000000 	5.000000 	186.640000 	1563.471227 	4.980902 	3.739026 	793.237558 	2.962540 	1.377600 	
149.500000 	5.000000 	5.000000 	186.820000 	1564.004206 	4.977249 	3.739469 	793.507969 	2.965397 	1.377600 	
149.600000 	5.000000 	5.000000 	187.020000 	1563.915376 	4.971359 	3.739396 	793.462900 	2.968571 	1.377600 	
149.700000 	5.000000 	5.000000 	187.220000 	1563.895637 	4.973297 	3.739379 	793.452885 	2.971746 	1.377600 	
149.800000 	5.000000 	5.000000 	187.380000 	1564.132516 	4.972999 	3.739576 	793.573068 	2.974286 	1.377600 	
149.900000 	5.000000 	5.000000 	187.580000 	1564.241086 	4.973745 	3.739667 	793.628151 	2.977460 	1.377600 	
150.000000 	5.000000 	5.000000 	187.760000 	1564.448356 	4.979113 	3.739839 	793.733311 	2.980317 	1.377600 	
150.100000 	5.000000 	5.000000 	187.940000 	1564.724715 	4.976131 	3.740069 	793.873524 	2.983175 	1.377600 	
150.200000 	5.000000 	5.000000 	188.120000 	1564.783935 	4.974789 	3.740119 	793.903569 	2.986032 	1.377600 	
150.300000 	5.000000 	5.000000 	188.300000 	1564.803675 	4.977994 	3.740135 	793.913584 	2.988889 	1.377600 	
150.400000 	5.000000 	5.000000 	188.480000 	1564.843155 	4.974938 	3.740168 	793.933615 	2.991746 	1.377600 	
150.500000 	5.000000 	5.000000 	188.660000 	1564.843155 	4.973894 	3.740168 	793.933615 	2.994603 	1.377600 	
150.600000 	5.000000 	5.000000 	188.840000 	1564.882635 	4.975981 	3.740201 	793.953645 	2.997460 	1.377600 	
150.700000 	5.000000 	5.000000 	189.020000 	1564.971465 	4.972105 	3.740275 	793.998714 	3.000317 	1.377600 	
150.800000 	5.000000 	5.000000 	189.220000 	1565.366264 	4.974118 	3.740603 	794.199018 	3.003492 	1.377600 	
150.900000 	5.000000 	5.000000 	189.400000 	1565.514314 	4.978740 	3.740727 	794.274132 	3.006349 	1.377600 	
151.000000 	5.000000 	5.000000 	189.600000 	1565.613014 	4.976876 	3.740809 	794.324208 	3.009524 	1.377600 	
151.100000 	5.000000 	5.000000 	189.760000 	1565.553794 	4.975087 	3.740759 	794.294162 	3.012063 	1.377600 	
151.200000 	5.000000 	5.000000 	189.960000 	1565.484704 	4.972477 	3.740702 	794.259109 	3.015238 	1.377600 	
151.300000 	5.000000 	5.000000 	190.140000 	1565.484704 	4.971061 	3.740702 	794.259109 	3.018095 	1.377600 	
151.400000 	5.000000 	5.000000 	190.340000 	1565.543924 	4.972403 	3.740751 	794.289155 	3.021270 	1.377600 	
151.500000 	5.000000 	5.000000 	190.520000 	1565.622884 	4.974789 	3.740817 	794.329215 	3.024127 	1.377600 	
151.600000 	5.000000 	5.000000 	190.680000 	1565.504444 	4.976951 	3.740718 	794.269124 	3.026667 	1.377600 	
151.700000 	5.000000 	5.000000 	190.880000 	1565.701844 	4.976354 	3.740883 	794.369276 	3.029841 	1.377600 	
151.800000 	5.000000 	5.000000 	191.080000 	1565.780803 	4.976876 	3.740948 	794.409337 	3.033016 	1.377600 	
151.900000 	5.000000 	5.000000 	191.280000 	1566.175603 	4.980007 	3.741277 	794.609641 	3.036190 	1.377600 	
152.000000 	5.000000 	5.000000 	191.460000 	1566.461832 	4.980604 	3.741515 	794.754862 	3.039048 	1.377600 	
152.100000 	5.000000 	5.000000 	191.660000 	1566.619752 	4.979560 	3.741647 	794.834983 	3.042222 	1.377600 	
152.200000 	5.000000 	5.000000 	191.840000 	1566.846762 	4.977994 	3.741836 	794.950158 	3.045079 	1.377600 	
152.300000 	5.000000 	5.000000 	192.060000 	1566.797412 	4.975981 	3.741795 	794.925120 	3.048571 	1.377600 	
152.400000 	5.000000 	5.000000 	192.240000 	1566.945461 	4.974565 	3.741918 	795.000234 	3.051429 	1.377600 	
152.500000 	5.000000 	5.000000 	192.440000 	1567.024421 	4.971732 	3.741984 	795.040295 	3.054603 	1.377600 	
152.600000 	5.000000 	5.000000 	192.640000 	1566.935591 	4.974789 	3.741910 	794.995227 	3.057778 	1.377600 	
152.700000 	5.000000 	5.000000 	192.840000 	1566.994811 	4.975534 	3.741959 	795.025272 	3.060952 	1.377600 	
152.800000 	5.000000 	5.000000 	193.040000 	1566.984941 	4.974043 	3.741951 	795.020265 	3.064127 	1.377600 	
152.900000 	5.000000 	5.000000 	193.240000 	1567.221821 	4.975609 	3.742148 	795.140447 	3.067302 	1.377600 	
153.000000 	5.000000 	5.000000 	193.420000 	1567.281041 	4.975907 	3.742197 	795.170493 	3.070159 	1.377600 	
153.100000 	5.000000 	5.000000 	193.640000 	1567.498181 	4.979411 	3.742378 	795.280660 	3.073651 	1.377600 	
153.200000 	5.000000 	5.000000 	193.840000 	1567.517921 	4.983288 	3.742395 	795.290675 	3.076825 	1.377600 	
153.300000 	5.000000 	5.000000 	194.020000 	1567.241561 	4.983661 	3.742165 	795.150462 	3.079683 	1.377600 	
153.400000 	5.000000 	5.000000 	194.220000 	1567.744930 	4.983735 	3.742584 	795.405850 	3.082857 	1.377600 	
153.500000 	5.000000 	5.000000 	194.420000 	1567.675840 	4.983064 	3.742526 	795.370797 	3.086032 	1.377600 	
153.600000 	5.000000 	5.000000 	194.620000 	1567.932460 	4.979635 	3.742740 	795.500994 	3.089206 	1.377600 	
