Total length (mm) = 50	
Gage length (mm) = 5.1	
Width (mm) = 2.21	
Thickness (mm) = 0.95	
----------	
Time (s)	Displacement (mm)	Force (N)	Eng. strain	Eng. stress (MPa)	
43.20000000	0.15368157	925.40006200	0.03013364	440.77164182	
43.30000000	0.15394458	926.89876500	0.03018521	441.48547988	
43.40000000	0.15420760	928.96934100	0.03023678	442.47170326	
43.50000000	0.15447061	930.61594200	0.03028836	443.25598571	
43.60000000	0.15473363	932.10478400	0.03033993	443.96512693	
43.70000000	0.15499664	933.83026400	0.03039150	444.78697976	
43.80000000	0.15525966	935.32896700	0.03044307	445.50081781	
43.90000000	0.15552268	936.86710900	0.03049464	446.23344082	
44.00000000	0.15578569	938.59258900	0.03054621	447.05529364	
44.10000000	0.15604871	939.96311300	0.03059779	447.70807954	
44.20000000	0.15631172	941.64915400	0.03064936	448.51114742	
44.30000000	0.15657474	943.53239200	0.03070093	449.40814099	
44.40000000	0.15683775	945.23815200	0.03075250	450.22060110	
44.50000000	0.15710077	947.36788700	0.03080407	451.23500214	
44.60000000	0.15736379	949.11308700	0.03085564	452.06624768	
44.70000000	0.15762680	950.80898700	0.03090722	452.87401143	
44.80000000	0.15788982	952.62320600	0.03095879	453.73813098	
44.90000000	0.15815283	954.30924700	0.03101036	454.54119886	
45.00000000	0.15841585	956.15304500	0.03106193	455.41940700	
45.10000000	0.15867886	957.75034600	0.03111350	456.18020767	
45.20000000	0.15894188	959.38708700	0.03116507	456.95979376	
45.30000000	0.15920490	960.83649100	0.03121665	457.65015051	
45.40000000	0.15946791	962.44365200	0.03126822	458.41564754	
45.50000000	0.15973093	964.07053300	0.03131979	459.19053727	
45.60000000	0.15999394	965.64811500	0.03137136	459.94194570	
45.70000000	0.16025696	967.70883100	0.03142293	460.92347273	
45.80000000	0.16051997	969.59206900	0.03147450	461.82046630	
45.90000000	0.16078299	971.21895000	0.03152608	462.59535604	
46.00000000	0.16104601	972.93457000	0.03157765	463.41251250	
46.10000000	0.16130902	974.38397300	0.03162922	464.10286878	
46.20000000	0.16157204	975.71505700	0.03168079	464.73686925	
46.30000000	0.16183505	977.51941600	0.03173236	465.59629245	
46.40000000	0.16209807	979.27447600	0.03178394	466.43223434	
46.50000000	0.16236108	980.87177700	0.03183551	467.19303501	
46.60000000	0.16262410	982.42963900	0.03188708	467.93505073	
46.70000000	0.16288712	983.86918200	0.03193865	468.62071065	
46.80000000	0.16315013	985.57494200	0.03199022	469.43317075	
46.90000000	0.16341315	987.25112300	0.03204179	470.23154227	
47.00000000	0.16367616	989.35127800	0.03209337	471.23185425	
47.10000000	0.16393918	991.13591700	0.03214494	472.08188473	
47.20000000	0.16420219	992.76279800	0.03219651	472.85677447	
47.30000000	0.16446521	994.64603600	0.03224808	473.75376804	
47.40000000	0.16472823	996.17431900	0.03229965	474.48169517	
47.50000000	0.16499124	997.98853700	0.03235122	475.34581424	
47.60000000	0.16525426	999.84219600	0.03240280	476.22871922	
47.70000000	0.16551727	1001.27187900	0.03245437	476.90968278	
47.80000000	0.16578029	1002.91848000	0.03250594	477.69396523	
47.90000000	0.16604330	1004.52564100	0.03255751	478.45946225	
48.00000000	0.16630632	1006.20182100	0.03260908	479.25783329	
48.10000000	0.16656934	1007.96674100	0.03266065	480.09847154	
48.20000000	0.16683235	1009.42600400	0.03271223	480.79352417	
48.30000000	0.16709537	1010.92470600	0.03276380	481.50736175	
48.40000000	0.16735838	1012.40368900	0.03281537	482.21180710	
48.50000000	0.16762140	1013.92211100	0.03286694	482.93503739	
48.60000000	0.16788441	1015.73633000	0.03291851	483.79915694	
48.70000000	0.16814743	1017.49138900	0.03297008	484.63509836	
48.80000000	0.16841045	1019.16757000	0.03302166	485.43346987	
48.90000000	0.16867346	1020.83389000	0.03307323	486.22714456	
49.00000000	0.16893648	1022.25371300	0.03312480	486.90341176	
49.10000000	0.16919949	1023.65381700	0.03317637	487.57028673	
49.20000000	0.16946251	1024.82714300	0.03322794	488.12914646	
49.30000000	0.16972552	1026.13850800	0.03327951	488.75375470	
49.40000000	0.16998854	1027.57805100	0.03333109	489.43941462	
49.50000000	0.17025156	1029.20493200	0.03338266	490.21430436	
49.60000000	0.17051457	1031.21634800	0.03343423	491.17234961	
49.70000000	0.17077759	1033.13902600	0.03348580	492.08812860	
49.80000000	0.17104060	1034.73632700	0.03353737	492.84892927	
49.90000000	0.17130362	1036.35334800	0.03358894	493.61912265	
50.00000000	0.17156663	1037.21115800	0.03364052	494.02770088	
50.10000000	0.17182965	1038.50280300	0.03369209	494.64291641	
50.20000000	0.17209267	1040.13954400	0.03374366	495.42250250	
50.30000000	0.17235568	1041.58894700	0.03379523	496.11285878	
50.40000000	0.17261870	1043.60036300	0.03384680	497.07090402	
50.50000000	0.17288171	1045.31598300	0.03389838	497.88806049	
50.60000000	0.17314473	1046.85412500	0.03394995	498.62068350	
50.70000000	0.17340774	1048.24436800	0.03400152	499.28286163	
50.80000000	0.17367076	1049.82195000	0.03405309	500.03427006	
50.90000000	0.17393378	1051.17275400	0.03410466	500.67766325	
51.00000000	0.17419679	1052.74047500	0.03415623	501.42437485	
51.10000000	0.17445981	1054.24903800	0.03420781	502.14290926	
51.20000000	0.17472282	1055.63928100	0.03425938	502.80508740	
51.30000000	0.17498584	1057.14784400	0.03431095	503.52362181	
51.40000000	0.17524885	1058.60710600	0.03436252	504.21867397	
51.50000000	0.17551187	1059.99735000	0.03441409	504.88085258	
51.60000000	0.17577489	1061.24955500	0.03446566	505.47728269	
51.70000000	0.17603790	1062.33414300	0.03451724	505.99387616	
51.80000000	0.17630092	1063.46802900	0.03456881	506.53395046	
51.90000000	0.17656393	1064.89771200	0.03462038	507.21491403	
52.00000000	0.17682695	1065.88370100	0.03467195	507.68454442	
52.10000000	0.17708996	1067.25422500	0.03472352	508.33733032	
52.20000000	0.17735298	1068.49657000	0.03477509	508.92906406	
52.30000000	0.17761600	1069.56143700	0.03482667	509.43626435	
52.40000000	0.17787901	1071.17845800	0.03487824	510.20645773	
52.50000000	0.17814203	1072.55884200	0.03492981	510.86393999	
52.60000000	0.17840504	1073.82090700	0.03498138	511.46506644	
52.70000000	0.17866806	1075.12241200	0.03503295	512.08497833	
52.80000000	0.17893107	1076.38447700	0.03508452	512.68610479	
52.90000000	0.17919409	1077.52822400	0.03513610	513.23087592	
53.00000000	0.17945711	1078.62267100	0.03518767	513.75216528	
53.10000000	0.17972012	1080.00305400	0.03523924	514.40964706	
53.20000000	0.17885512	1080.98904300	0.03506963	514.87927745	
53.30000000	0.17949778	1082.21166800	0.03519564	515.46161848	
53.40000000	0.18014044	1083.39485400	0.03532166	516.02517457	
53.50000000	0.18078310	1084.35126300	0.03544767	516.48071588	
53.60000000	0.18142576	1085.55416900	0.03557368	517.05366468	
53.70000000	0.18206843	1086.39225900	0.03569969	517.45285020	
53.80000000	0.18271109	1087.43740700	0.03582570	517.95065825	
53.90000000	0.18335375	1088.43325500	0.03595172	518.42498452	
54.00000000	0.18399641	1089.57700100	0.03607773	518.96975518	
54.10000000	0.18463907	1090.66158800	0.03620374	519.48634818	
54.20000000	0.18528174	1091.63771700	0.03632975	519.95128221	
54.30000000	0.18592440	1092.67300500	0.03645576	520.44439390	
54.40000000	0.18656706	1093.59983400	0.03658178	520.88584615	
54.50000000	0.18720972	1094.48722300	0.03670779	521.30851298	
54.60000000	0.18785238	1095.24643400	0.03683380	521.67012813	
54.70000000	0.18849505	1096.16340300	0.03695981	522.10688402	
54.80000000	0.18913771	1096.90289500	0.03708583	522.45910693	
54.90000000	0.18978037	1097.82972400	0.03721184	522.90055918	
55.00000000	0.19042303	1098.68753400	0.03733785	523.30913741	
55.10000000	0.19106570	1099.47632400	0.03746386	523.68484115	
55.20000000	0.19170836	1100.19609600	0.03758987	524.02767135	
55.30000000	0.19235102	1100.75810900	0.03771589	524.29536032	
55.40000000	0.19299368	1101.57647900	0.03784190	524.68515313	
55.50000000	0.19363634	1102.14835300	0.03796791	524.95753894	
55.60000000	0.19427901	1102.78924500	0.03809392	525.26279829	
55.70000000	0.19492167	1103.56817600	0.03821993	525.63380614	
55.80000000	0.19556433	1103.97243100	0.03834595	525.82635437	
55.90000000	0.19620699	1104.57388400	0.03847196	526.11282877	
56.00000000	0.19684965	1105.11617800	0.03859797	526.37112551	
56.10000000	0.19749232	1105.75707000	0.03872398	526.67638485	
56.20000000	0.19813498	1106.37824300	0.03885000	526.97225196	
56.30000000	0.19877764	1106.61488000	0.03897601	527.08496309	
56.40000000	0.19942030	1107.07829400	0.03910202	527.30568897	
56.50000000	0.20006296	1107.36423100	0.03922803	527.44188188	
56.60000000	0.20070563	1107.88680500	0.03935404	527.69078590	
56.70000000	0.20134829	1108.77419400	0.03948006	528.11345273	
56.80000000	0.20199095	1109.46438600	0.03960607	528.44219386	
56.90000000	0.20263361	1110.02639900	0.03973208	528.70988283	
57.00000000	0.20327627	1110.61799200	0.03985809	528.99166087	
57.10000000	0.20391894	1110.87434900	0.03998411	529.11376471	
57.20000000	0.20456160	1111.30818400	0.04011012	529.32040200	
57.30000000	0.20520426	1111.95893700	0.04023613	529.63035818	
57.40000000	0.20584692	1112.05753500	0.04036214	529.67732079	
57.50000000	0.20648958	1112.45193100	0.04048815	529.86517314	
57.60000000	0.20713225	1112.68856800	0.04061417	529.97788426	
57.70000000	0.20777491	1112.75758700	0.04074018	530.01075828	
57.80000000	0.20841757	1113.11254300	0.04086619	530.17982520	
57.90000000	0.20906023	1113.38862000	0.04099220	530.31132174	
58.00000000	0.20970289	1113.64497700	0.04111821	530.43342558	
58.10000000	0.21034556	1113.72385600	0.04124423	530.47099595	
58.20000000	0.21098822	1113.93091300	0.04137024	530.56961800	
58.30000000	0.21163088	1114.01965200	0.04149625	530.61188473	
58.40000000	0.21227354	1114.00979200	0.04162226	530.60718838	
58.50000000	0.21291620	1114.54222600	0.04174828	530.86078876	
58.60000000	0.21355887	1115.00564000	0.04187429	531.08151465	
58.70000000	0.21420153	1115.30143700	0.04200030	531.22240391	
58.80000000	0.21484419	1115.43947500	0.04212631	531.28815194	
58.90000000	0.21548685	1115.41975600	0.04225232	531.27875970	
59.00000000	0.21612951	1115.40989600	0.04237834	531.27406335	
59.10000000	0.21677218	1115.65639300	0.04250435	531.39147083	
59.20000000	0.21741484	1116.14938700	0.04263036	531.62628578	
59.30000000	0.21805750	1116.24798600	0.04275637	531.67324887	
59.40000000	0.21870016	1116.62266100	0.04288238	531.85170803	
59.50000000	0.21934282	1116.80013900	0.04300840	531.93624149	
59.60000000	0.21998549	1116.72126000	0.04313441	531.89867111	
59.70000000	0.22062815	1116.80999900	0.04326042	531.94093784	
59.80000000	0.22127081	1116.72126000	0.04338643	531.89867111	
59.90000000	0.22191347	1116.75084000	0.04351245	531.91276018	
60.00000000	0.22255614	1116.92831800	0.04363846	531.99729364	
60.10000000	0.22319880	1116.98747700	0.04376447	532.02547130	
60.20000000	0.22384146	1117.09593600	0.04389048	532.07713075	
60.30000000	0.22448412	1117.02691700	0.04401649	532.04425673	
60.40000000	0.22512678	1117.03677600	0.04414251	532.04895261	
60.50000000	0.22576945	1117.30299300	0.04426852	532.17575280	
60.60000000	0.22641211	1117.74668800	0.04439453	532.38708645	
60.70000000	0.22705477	1118.22982200	0.04452054	532.61720505	
60.80000000	0.22769743	1118.62421800	0.04464656	532.80505739	
60.90000000	0.22834009	1118.90029400	0.04477257	532.93655347	
61.00000000	0.22898276	1118.76225600	0.04489858	532.87080543	
61.10000000	0.22962542	1118.75239600	0.04502459	532.86610907	
61.20000000	0.23026808	1119.02847300	0.04515060	532.99760562	
61.30000000	0.23091074	1119.07777200	0.04527662	533.02108693	
61.40000000	0.23155340	1119.40314800	0.04540263	533.17606478	
61.50000000	0.23219607	1119.58062600	0.04552864	533.26059824	
61.60000000	0.23283873	1119.38342900	0.04565465	533.16667254	
61.70000000	0.23348139	1119.50174700	0.04578066	533.22302786	
61.80000000	0.23412405	1119.50174700	0.04590668	533.22302786	
61.90000000	0.23476671	1119.62992600	0.04603269	533.28408002	
62.00000000	0.23540938	1119.95530200	0.04615870	533.43905787	
62.10000000	0.23605204	1119.78768400	0.04628471	533.35922077	
62.20000000	0.23669470	1119.79754400	0.04641073	533.36391712	
62.30000000	0.23733736	1119.91586200	0.04653674	533.42027245	
62.40000000	0.23798002	1119.79754400	0.04666275	533.36391712	
62.50000000	0.23862269	1120.17221900	0.04678876	533.54237628	
62.60000000	0.23926535	1119.97502200	0.04691477	533.44845058	
62.70000000	0.23990801	1119.88628300	0.04704079	533.40618385	
62.80000000	0.24055067	1119.87642300	0.04716680	533.40148750	
62.90000000	0.24119333	1119.69894500	0.04729281	533.31695404	
63.00000000	0.24183600	1120.23137900	0.04741882	533.57055442	
63.10000000	0.24247866	1120.25109800	0.04754483	533.57994665	
63.20000000	0.24312132	1120.28067800	0.04767085	533.59403572	
63.30000000	0.24376398	1120.47787600	0.04779686	533.68796190	
63.40000000	0.24440664	1120.45815600	0.04792287	533.67856918	
63.50000000	0.24504931	1120.57647400	0.04804888	533.73492451	
63.60000000	0.24569197	1120.72437300	0.04817490	533.80536937	
63.70000000	0.24633463	1120.87227100	0.04830091	533.87581377	
63.80000000	0.24697729	1120.91171000	0.04842692	533.89459871	
63.90000000	0.24761995	1121.18778700	0.04855293	534.02609526	
64.00000000	0.24826262	1121.33568500	0.04867894	534.09653965	
64.10000000	0.24890528	1121.25680600	0.04880496	534.05896928	
64.20000000	0.24954794	1121.49344400	0.04893097	534.17168088	
64.30000000	0.25019060	1121.37512500	0.04905698	534.11532508	
64.40000000	0.25083326	1121.51316300	0.04918299	534.18107311	
64.50000000	0.25147593	1121.70050100	0.04930901	534.27030293	
64.60000000	0.25211859	1121.43428400	0.04943502	534.14350274	
64.70000000	0.25276125	1121.56246300	0.04956103	534.20455489	
64.80000000	0.25340391	1121.49344400	0.04968704	534.17168088	
64.90000000	0.25404657	1121.47372400	0.04981305	534.16228816	
65.00000000	0.25468924	1121.87797900	0.04993907	534.35483639	
65.10000000	0.25533190	1121.99629800	0.05006508	534.41119219	
65.20000000	0.25597456	1122.04559700	0.05019109	534.43467349	
65.30000000	0.25661722	1122.09489600	0.05031710	534.45815480	
65.40000000	0.25725989	1121.86811900	0.05044311	534.35014003	
65.50000000	0.25790255	1121.69064100	0.05056913	534.26560657	
65.60000000	0.25854521	1121.45400400	0.05069514	534.15289545	
65.70000000	0.25918787	1121.44414400	0.05082115	534.14819910	
65.80000000	0.25983053	1121.54274300	0.05094716	534.19516218	
65.90000000	0.26047320	1121.47372400	0.05107318	534.16228816	
66.00000000	0.26111586	1122.01601700	0.05119919	534.42058442	
66.10000000	0.26175852	1121.88783900	0.05132520	534.35953275	
66.20000000	0.26240118	1121.79910000	0.05145121	534.31726602	
66.30000000	0.26304384	1121.91741900	0.05157722	534.37362181	
66.40000000	0.26368651	1121.77938000	0.05170324	534.30787330	
66.50000000	0.26432917	1122.12447600	0.05182925	534.47224387	
66.60000000	0.26497183	1122.32167400	0.05195526	534.56617004	
66.70000000	0.26561449	1122.41041300	0.05208127	534.60843677	
66.80000000	0.26625715	1122.53859100	0.05220729	534.66948845	
66.90000000	0.26689982	1122.68648900	0.05233330	534.73993284	
67.00000000	0.26754248	1122.38083300	0.05245931	534.59434770	
67.10000000	0.26818514	1122.38083300	0.05258532	534.59434770	
67.20000000	0.26882780	1122.14419600	0.05271133	534.48163658	
67.30000000	0.26947046	1122.12447600	0.05283735	534.47224387	
67.40000000	0.27011313	1122.35125300	0.05296336	534.58025863	
67.50000000	0.27075579	1122.45971200	0.05308937	534.63191808	
67.60000000	0.27139845	1122.67663000	0.05321538	534.73523696	
67.70000000	0.27204111	1122.69634900	0.05334139	534.74462920	
67.80000000	0.27268377	1122.61747000	0.05346741	534.70705882	
67.90000000	0.27332644	1122.72592900	0.05359342	534.75871827	
68.00000000	0.27396910	1122.81466800	0.05371943	534.80098500	
68.10000000	0.27461176	1122.77522800	0.05384544	534.78219957	
68.20000000	0.27525442	1122.92312700	0.05397146	534.85264444	
68.30000000	0.27589708	1122.79494800	0.05409747	534.79159228	
68.40000000	0.27653975	1122.93298600	0.05422348	534.85734032	
68.50000000	0.27718241	1122.98228600	0.05434949	534.88082210	
68.60000000	0.27782507	1122.92312700	0.05447550	534.85264444	
68.70000000	0.27846773	1122.79494800	0.05460152	534.79159228	
68.80000000	0.27911039	1122.82452800	0.05472753	534.80568135	
68.90000000	0.27975306	1122.61747000	0.05485354	534.70705882	
69.00000000	0.28039572	1122.50901200	0.05497955	534.65539986	
69.10000000	0.28103838	1122.73578900	0.05510556	534.76341462	
69.20000000	0.28168104	1122.57803100	0.05523158	534.68827387	
69.30000000	0.28232370	1122.47943200	0.05535759	534.64131079	
69.40000000	0.28296637	1122.70620900	0.05548360	534.74932555	
69.50000000	0.28360903	1122.73578900	0.05560961	534.76341462	
69.60000000	0.28425169	1122.64705000	0.05573563	534.72114789	
69.70000000	0.28489435	1122.75550900	0.05586164	534.77280734	
69.80000000	0.28553701	1122.52873100	0.05598765	534.66479209	
69.90000000	0.28617968	1122.19349500	0.05611366	534.50511789	
70.00000000	0.28682234	1122.13433600	0.05623967	534.47694022	
70.10000000	0.28746500	1122.11461600	0.05636569	534.46754751	
70.20000000	0.28810766	1122.25265500	0.05649170	534.53329602	
70.30000000	0.28875032	1122.58789100	0.05661771	534.69297023	
70.40000000	0.28939299	1122.51887100	0.05674372	534.66009574	
70.50000000	0.29003565	1122.32167400	0.05686974	534.56617004	
70.60000000	0.29067831	1122.28223400	0.05699575	534.54738462	
70.70000000	0.29132097	1122.17377500	0.05712176	534.49572517	
70.80000000	0.29196364	1122.27237400	0.05724777	534.54268826	
70.90000000	0.29260630	1122.53859100	0.05737378	534.66948845	
71.00000000	0.29324896	1122.41041300	0.05749980	534.60843677	
71.10000000	0.29389162	1122.54845100	0.05762581	534.67418481	
71.20000000	0.29453428	1122.37097300	0.05775182	534.58965135	
71.30000000	0.29517695	1122.69634900	0.05787783	534.74462920	
71.40000000	0.29581961	1122.62733000	0.05800384	534.71175518	
71.50000000	0.29646227	1122.40055300	0.05812986	534.60374041	
71.60000000	0.29710493	1122.44985200	0.05825587	534.62722172	
71.70000000	0.29774759	1122.20335500	0.05838188	534.50981424	
71.80000000	0.29839026	1122.32167400	0.05850789	534.56617004	
71.90000000	0.29903292	1122.49915200	0.05863391	534.65070350	
72.00000000	0.29967558	1122.47943200	0.05875992	534.64131079	
72.10000000	0.30031824	1122.39069300	0.05888593	534.59904406	
72.20000000	0.30096090	1122.30195400	0.05901194	534.55677733	
72.30000000	0.30160357	1122.37097300	0.05913795	534.58965135	
72.40000000	0.30224623	1122.25265500	0.05926397	534.53329602	
72.50000000	0.30288889	1122.06531700	0.05938998	534.44406621	
72.60000000	0.30353155	1121.93713800	0.05951599	534.38301405	
72.70000000	0.30417421	1121.69064100	0.05964200	534.26560657	
72.80000000	0.30481688	1121.86811900	0.05976801	534.35014003	
72.90000000	0.30545954	1121.81882000	0.05989403	534.32665873	
73.00000000	0.30610220	1122.04559700	0.06002004	534.43467349	
73.10000000	0.30674486	1121.93713800	0.06014605	534.38301405	
73.20000000	0.30738752	1121.81882000	0.06027206	534.32665873	
73.30000000	0.30803019	1121.97657800	0.06039808	534.40179948	
73.40000000	0.30867285	1121.86811900	0.06052409	534.35014003	
73.50000000	0.30931551	1121.89769900	0.06065010	534.36422910	
73.60000000	0.30995817	1121.83853900	0.06077611	534.33605096	
73.70000000	0.31060083	1122.00615700	0.06090212	534.41588807	
73.80000000	0.31124350	1121.96671800	0.06102814	534.39710312	
73.90000000	0.31188616	1122.07517700	0.06115415	534.44876256	
74.00000000	0.31252882	1122.12447600	0.06128016	534.47224387	
74.10000000	0.31317148	1121.74980100	0.06140617	534.29378471	
74.20000000	0.31381414	1121.72022100	0.06153219	534.27969564	
74.30000000	0.31445681	1121.82868000	0.06165820	534.33135508	
74.40000000	0.31509947	1121.72022100	0.06178421	534.27969564	
74.50000000	0.31574213	1121.96671800	0.06191022	534.39710312	
74.60000000	0.31638479	1122.12447600	0.06203623	534.47224387	
74.70000000	0.31702745	1122.03573700	0.06216225	534.42997714	
74.80000000	0.31767012	1122.24279500	0.06228826	534.52859967	
74.90000000	0.31831278	1122.35125300	0.06241427	534.58025863	
75.00000000	0.31895544	1122.42027300	0.06254028	534.61313313	
75.10000000	0.31959810	1122.14419600	0.06266629	534.48163658	
75.20000000	0.32024076	1122.24279500	0.06279231	534.52859967	
75.30000000	0.32088343	1122.20335500	0.06291832	534.50981424	
75.40000000	0.32152609	1122.16391600	0.06304433	534.49102929	
75.50000000	0.32216875	1122.19349500	0.06317034	534.50511789	
75.60000000	0.32281141	1121.95685800	0.06329636	534.39240676	
75.70000000	0.32345407	1121.44414400	0.06342237	534.14819910	
75.80000000	0.32409674	1121.58218300	0.06354838	534.21394761	
75.90000000	0.32473940	1121.68078100	0.06367439	534.26091022	
76.00000000	0.32538206	1121.64134200	0.06380040	534.24212527	
76.10000000	0.32602472	1121.81882000	0.06392642	534.32665873	
76.20000000	0.32666739	1121.30610600	0.06405243	534.08245106	
76.30000000	0.32731005	1121.18778700	0.06417844	534.02609526	
76.40000000	0.32795271	1121.22722700	0.06430445	534.04488069	
76.50000000	0.32859537	1121.17792700	0.06443046	534.02139890	
76.60000000	0.32923803	1121.44414400	0.06455648	534.14819910	
76.70000000	0.32988070	1121.50330300	0.06468249	534.17637676	
76.80000000	0.33052336	1121.21736700	0.06480850	534.04018433	
76.90000000	0.33116602	1121.14834800	0.06493451	534.00731031	
77.00000000	0.33180868	1120.72437300	0.06506053	533.80536937	
77.10000000	0.33245134	1120.51731500	0.06518654	533.70674684	
77.20000000	0.33309401	1120.24123800	0.06531255	533.57525030	
77.30000000	0.33373667	1120.18207900	0.06543856	533.54707264	
77.40000000	0.33437933	1120.32997700	0.06556457	533.61751703	
77.50000000	0.33502199	1120.41871600	0.06569059	533.65978376	
77.60000000	0.33566465	1120.78353200	0.06581660	533.83354704	
77.70000000	0.33630732	1120.89199100	0.06594261	533.88520648	
77.80000000	0.33694998	1120.83283100	0.06606862	533.85702834	
77.90000000	0.33759264	1120.64549400	0.06619464	533.76779900	
78.00000000	0.33823530	1120.55675500	0.06632065	533.72553227	
78.10000000	0.33887796	1120.26095800	0.06644666	533.58464301	
78.20000000	0.33952063	1120.36941700	0.06657267	533.63630245	
78.30000000	0.34016329	1120.47787600	0.06669868	533.68796190	
78.40000000	0.34080595	1120.29053800	0.06682470	533.59873208	
78.50000000	0.34144861	1120.59619400	0.06695071	533.74431722	
78.60000000	0.34209127	1120.43843600	0.06707672	533.66917647	
78.70000000	0.34273394	1120.34969700	0.06720273	533.62690974	
78.80000000	0.34337660	1120.58633400	0.06732874	533.73962086	
78.90000000	0.34401926	1120.21165900	0.06745476	533.56116171	
79.00000000	0.34466192	1120.04404100	0.06758077	533.48132460	
79.10000000	0.34530458	1119.94544200	0.06770678	533.43436151	
79.20000000	0.34594725	1119.85670300	0.06783279	533.39209478	
79.30000000	0.34658991	1119.74824400	0.06795881	533.34043534	
79.40000000	0.34723257	1119.78768400	0.06808482	533.35922077	
79.50000000	0.34787523	1119.58062600	0.06821083	533.26059824	
79.60000000	0.34851789	1119.27497000	0.06833684	533.11501310	
79.70000000	0.34916056	1119.36370900	0.06846285	533.15727983	
79.80000000	0.34980322	1119.37356900	0.06858887	533.16197618	
79.90000000	0.35044588	1119.30455000	0.06871488	533.12910217	
80.00000000	0.35108854	1119.36370900	0.06884089	533.15727983	
80.10000000	0.35173120	1119.35384900	0.06896690	533.15258347	
80.20000000	0.35237387	1119.36370900	0.06909292	533.15727983	
80.30000000	0.35301653	1119.42286800	0.06921893	533.18545749	
80.40000000	0.35365919	1119.40314800	0.06934494	533.17606478	
80.50000000	0.35430185	1119.18623100	0.06947095	533.07274637	
80.60000000	0.35494451	1119.00875300	0.06959696	532.98821291	
80.70000000	0.35558718	1119.03833300	0.06972298	533.00230198	
80.80000000	0.35622984	1119.05805200	0.06984899	533.01169421	
80.90000000	0.35687250	1118.90029400	0.06997500	532.93655347	
81.00000000	0.35751516	1118.80169500	0.07010101	532.88959038	
81.10000000	0.35815783	1118.56505800	0.07022702	532.77687926	
81.20000000	0.35880049	1118.14108300	0.07035304	532.57493832	
81.30000000	0.35944315	1118.06220400	0.07047905	532.53736794	
81.40000000	0.36008581	1117.69738900	0.07060506	532.36360514	
81.50000000	0.36072847	1117.47061100	0.07073107	532.25558990	
81.60000000	0.36137114	1117.24383400	0.07085709	532.14757514	
81.70000000	0.36201380	1117.15509500	0.07098310	532.10530841	
81.80000000	0.36265646	1117.17481500	0.07110911	532.11470112	
81.90000000	0.36329912	1117.23397400	0.07123512	532.14287878	
82.00000000	0.36394178	1117.21425400	0.07136113	532.13348607	
82.10000000	0.36458445	1117.34243300	0.07148715	532.19453822	
82.20000000	0.36522711	1117.11565500	0.07161316	532.08652298	
82.30000000	0.36586977	1117.02691700	0.07173917	532.04425673	
82.40000000	0.36651243	1117.02691700	0.07186518	532.04425673	
82.50000000	0.36715509	1116.84943900	0.07199119	531.95972327	
82.60000000	0.36779776	1117.02691700	0.07211721	532.04425673	
82.70000000	0.36844042	1116.79027900	0.07224322	531.93154513	
82.80000000	0.36908308	1116.64238100	0.07236923	531.86110074	
82.90000000	0.36972574	1116.48462300	0.07249524	531.78595999	
83.00000000	0.37036840	1116.21840600	0.07262126	531.65915980	
83.10000000	0.37101107	1116.33672500	0.07274727	531.71551560	
83.20000000	0.37165373	1116.30714500	0.07287328	531.70142653	
83.30000000	0.37229639	1116.04092800	0.07299929	531.57462634	
83.40000000	0.37293905	1115.78457100	0.07312530	531.45252251	
83.50000000	0.37358171	1115.63667300	0.07325132	531.38207811	
83.60000000	0.37422438	1115.24227800	0.07337733	531.19422624	
83.70000000	0.37486704	1115.05494000	0.07350334	531.10499643	
83.80000000	0.37550970	1115.13381900	0.07362935	531.14256680	
83.90000000	0.37615236	1114.88732200	0.07375537	531.02515932	
84.00000000	0.37679502	1114.90704200	0.07388138	531.03455204	
84.10000000	0.37743769	1115.04508000	0.07400739	531.10030007	
84.20000000	0.37808035	1114.88732200	0.07413340	531.02515932	
84.30000000	0.37872301	1114.63096500	0.07425941	530.90305549	
84.40000000	0.37936567	1114.56194600	0.07438543	530.87018147	
84.50000000	0.38000833	1114.17741000	0.07451144	530.68702548	
84.60000000	0.38065100	1113.98021300	0.07463745	530.59309979	
84.70000000	0.38129366	1114.01965200	0.07476346	530.61188473	
84.80000000	0.38193632	1114.02951200	0.07488947	530.61658109	
84.90000000	0.38257898	1114.25628900	0.07501549	530.72459586	
85.00000000	0.38322164	1114.22671000	0.07514150	530.71050726	
85.10000000	0.38386431	1114.16755000	0.07526751	530.68232913	
85.20000000	0.38450697	1114.21685000	0.07539352	530.70581091	
85.30000000	0.38514963	1114.11825100	0.07551954	530.65884782	
85.40000000	0.38579229	1114.25628900	0.07564555	530.72459586	
85.50000000	0.38643495	1114.21685000	0.07577156	530.70581091	
85.60000000	0.38707762	1114.17741000	0.07589757	530.68702548	
85.70000000	0.38772028	1114.16755000	0.07602358	530.68232913	
85.80000000	0.38836294	1114.05909200	0.07614960	530.63067016	
85.90000000	0.38900560	1114.03937200	0.07627561	530.62127745	
86.00000000	0.38964826	1114.01965200	0.07640162	530.61188473	
86.10000000	0.39029093	1113.89147400	0.07652763	530.55083306	
86.20000000	0.39093359	1113.69427600	0.07665364	530.45690688	
86.30000000	0.39157625	1113.54637800	0.07677966	530.38646249	
86.40000000	0.39221891	1113.17170200	0.07690567	530.20800286	
86.50000000	0.39286158	1113.14212300	0.07703168	530.19391427	
86.60000000	0.39350424	1113.06324300	0.07715769	530.15634342	
